,osmid
2138,401285425
2139,401285425
2140,23264322
2141,80719681
2142,80719681
2143,110846967
2144,308940648
2145,308940648
2146,82964327
2147,82964327
2148,110846972
2149,110846972
2150,148642126
2151,148642126
2152,67558683
2153,551133654
2154,80719676
2155,80719676
2156,80719676
2157,80719676
2158,31876418
2159,31876418
2160,80719681
2161,80719681
2162,110846967
2163,110846967
2164,80719674
2165,80719674
2166,110846972
2167,110846972
2168,148642118
2169,148642128
2170,561541693
2171,561541693
2172,561541693
2173,561541693
2174,24526227
2175,377114760
2176,82964327
2177,82964327
2178,80719681
2179,80719681
2180,80877969
2181,80877969
2182,110846972
2183,110846972
2184,80719682
2185,80719682
2186,80719674
2187,80719674
2188,80719676
2189,80719676
2190,28238558
2191,28238558
2192,148642118
2193,82964327
2194,82964327
2195,80719681
2196,80719681
2197,110846967
2198,110846967
2199,80719674
2200,80719674
2201,561541693
2202,561541693
2203,802226386
2204,802226386
2205,110846972
2206,110846972
2207,80719676
2208,80719676
2209,80719676
2210,80719676
2211,515436552
2212,80877967
2213,80877967
2214,367660882
2215,367660882
2216,80719676
2217,80719676
2218,247804543
2219,247804543
2220,80877969
2221,802226386
2222,561541693
2223,561541693
2224,110846966
2225,110846966
2226,163415573
2227,163415573
2228,80719681
2229,80719681
2230,80719682
2231,80719682
2232,80877969
2233,80877969
2234,110846972
2235,110846972
2236,561541693
2237,561541693
2238,82964327
2239,82964327
2240,80719681
2241,80719681
2242,110846967
2243,110846967
2244,25439144
2245,25439144
2246,110846972
2247,110846972
2248,80719676
2249,80719676
2250,80719676
2251,80719676
2252,80877972
2253,80877972
2254,31876418
2255,31876418
2256,82964327
2257,82964327
2258,56019715
2259,80719676
2260,80719676
2261,801004451
2262,801004451
2263,110846967
2264,110846967
2265,802226385
2266,802226385
2267,110846967
2268,80719674
2269,80719674
2270,561541693
2271,561541693
2272,345738481
2273,345738481
2274,345738481
2275,345738481
2276,345738483
2277,345738483
2278,345738483
2279,345738483
2280,110846972
2281,110846972
2282,110846966
2283,110846966
2284,26295868
2285,26295868
2286,80719674
2287,80719674
2288,80719676
2289,80719676
2290,25935924
2291,25935924
2292,95391284
2293,95391284
2294,791364971
2295,791364971
2296,28238723
2297,28238723
2298,28238723
2299,28238723
2300,25935924
2301,25935924
2302,149948150
2303,149948150
2304,95391285
2305,95391285
2306,110846972
2307,110846972
2308,25757043
2309,25757043
2310,561541693
2311,561541693
2312,80877969
2313,80877969
2314,25757043
2315,561541693
2316,561541693
2317,110846972
2318,110846972
2319,110846966
2320,110846966
2321,82964327
2322,82964327
2323,82964327
2324,82964327
2325,26486202
2326,26486202
2327,80719681
2328,80719681
2329,110846967
2330,110846967
2331,80719674
2332,80719674
2333,26486199
2334,26486199
2335,561541693
2336,561541693
2337,561541693
2338,561541693
2339,110846972
2340,110846972
2341,26486202
2342,26486202
2343,80719676
2344,80719676
2345,82964327
2346,82964327
2347,177077704
2348,177077704
2349,561541693
2350,561541693
2351,80719676
2352,80719676
2353,163751572
2354,26486202
2355,26486202
2356,80719676
2357,80719676
2358,80877966
2359,80877966
2360,80877969
2361,80877969
2362,561541693
2363,561541693
2364,81391809
2365,81391809
2366,110846966
2367,110846966
2368,80719674
2369,80719674
2370,110846972
2371,110846972
2372,561541693
2373,561541693
2374,561541693
2375,561541693
2376,163751562
2377,163751572
2378,163751572
2379,619470209
2380,607789402
2381,619470209
2382,607789402
2383,607789402
2384,619470209
2385,619470209
2386,82964327
2387,82964327
2388,163415573
2389,163415573
2390,236673269
2391,236673269
2392,236673269
2393,236673269
2394,236673269
2395,236673269
2396,236673269
2397,236673269
2398,124811262
2399,124811261
2400,124811263
2401,124811260
2402,236673269
2403,236673269
2404,29565030
2405,29565030
2406,163751562
2407,76638207
2408,76638207
2409,76638207
2410,76638207
2411,76637813
2412,76637813
2413,56019715
2414,56019715
2415,77697359
2416,77697359
2417,30010061
2418,30010061
2419,54051797
2420,28120037
2421,28120037
2422,28120037
2423,28120037
2424,776692016
2425,776692016
2426,823168858
2427,101439242
2428,101439242
2429,284815813
2430,376024860
2431,454982419
2432,132654510
2433,132654510
2434,80025050
2435,80025050
2436,106956927
2437,106956939
2438,106956939
2439,106956927
2440,106956927
2441,163751572
2442,163751572
2443,106956905
2444,106956921
2445,106956921
2446,355624010
2447,355624010
2448,124811269
2449,355624010
2450,106956927
2451,106956927
2452,40876347
2453,40876347
2454,124811269
2455,124811269
2456,40876347
2457,40876347
2458,40876347
2459,40876347
2460,125871033
2461,125871033
2462,125871033
2463,125871033
2464,40876347
2465,40876347
2466,106956905
2467,106956905
2468,124811269
2469,124811269
2470,355624011
2471,106956909
2472,106956909
2473,106956912
2474,654797642
2475,654797642
2476,654797642
2477,654797642
2478,654797642
2479,654797643
2480,109440971
2481,124811269
2482,355624013
2483,106956921
2484,106956921
2485,106956939
2486,106956905
2487,106956905
2488,40876346
2489,40876346
2490,156513651
2491,156513651
2492,40876346
2493,40876346
2494,331054041
2495,29339653
2496,145470507
2497,145470507
2498,292236523
2499,145538250
2500,163415573
2501,163415573
2502,109440971
2503,109440971
2504,106956939
2505,106956939
2506,101439242
2507,101439242
2508,46475400
2509,109440971
2510,109440971
2511,106956921
2512,106956905
2513,106956905
2514,330623976
2515,330623976
2516,163751570
2517,163751570
2518,163751572
2519,680308765
2520,680308765
2521,70606151
2522,145988886
2523,145988886
2524,129151232
2525,129151232
2526,106956909
2527,106956909
2528,106956939
2529,106956939
2530,106956916
2531,494466152
2532,106956905
2533,106956905
2534,106956912
2535,106956912
2536,163036220
2537,163036220
2538,106956914
2539,29084311
2540,29084311
2541,24202420
2542,109440987
2543,109440990
2544,24202420
2545,106956909
2546,106956909
2547,24202420
2548,24202420
2549,106956909
2550,106956921
2551,106956921
2552,24202420
2553,31763785
2554,237024639
2555,24202420
2556,24202420
2557,375973471
2558,29084311
2559,29084311
2560,106956909
2561,109440971
2562,109440971
2563,162143495
2564,719976636
2565,163415573
2566,163415573
2567,109440971
2568,109440971
2569,106956916
2570,109440990
2571,401285425
2572,401285425
2573,106956927
2574,106956939
2575,109440971
2576,229225620
2577,106956927
2578,106956927
2579,48429651
2580,132173581
2581,132173581
2582,577519877
2583,199688062
2584,19803682
2585,453926540
2586,71942603
2587,79963252
2588,79963252
2589,401285423
2590,401285423
2591,162143495
2592,163751570
2593,163415573
2594,163415573
2595,189485794
2596,24207679
2597,277156303
2598,277156293
2599,407475425
2600,162143495
2601,721490116
2602,721490116
2603,132889979
2604,132889979
2605,515436552
2606,30815112
2607,451121146
2608,38283826
2609,163415573
2610,370405421
2611,224904420
2612,332669412
2613,22808705
2614,22808705
2615,25935924
2616,25935924
2617,737327597
2618,148073475
2619,148073475
2620,552832247
2621,552832248
2622,224904420
2623,150953335
2624,25935924
2625,25935924
2626,153920539
2627,153920539
2628,224904420
2629,46583530
2630,46583530
2631,24202421
2632,24202421
2633,80641305
2634,80641305
2635,30009899
2636,30009899
2637,22813360
2638,26344095
2639,26344095
2640,308736739
2641,308736739
2642,224904420
2643,22813360
2644,22813360
2645,265953819
2646,265953820
2647,776692016
2648,776692016
2649,163751573
2650,332949644
2651,332949644
2652,70606151
2653,70606151
2654,554492181
2655,718413059
2656,554492181
2657,554492181
2658,26045802
2659,159339464
2660,159339464
2661,24820836
2662,24820836
2663,128468727
2664,128468727
2665,132889979
2666,24820836
2667,24820836
2668,26372275
2669,26372275
2670,30110137
2671,24820836
2672,24820836
2673,83334037
2674,83334037
2675,30110137
2676,24820836
2677,829255503
2678,829255503
2679,163751573
2680,163751573
2681,24822860
2682,216657965
2683,163812422
2684,163812422
2685,235673099
2686,235673099
2687,41937340
2688,41937340
2689,537654678
2690,265610869
2691,265610869
2692,378536728
2693,378536728
2694,26486200
2695,26486200
2696,378534041
2697,378534041
2698,101447066
2699,101447066
2700,151504245
2701,151504245
2702,729003798
2703,378534041
2704,378534041
2705,682081784
2706,92456110
2707,92456110
2708,240431007
2709,240431007
2710,19845925
2711,228461438
2712,132889979
2713,132889979
2714,22810578
2715,166604209
2716,120285561
2717,120285561
2718,228461437
2719,41937340
2720,41937340
2721,240431007
2722,720920936
2723,209256298
2724,209256298
2725,29260552
2726,29260552
2727,599987491
2728,599987491
2729,599987495
2730,599987495
2731,599987495
2732,599987495
2733,599987499
2734,599987499
2735,599987499
2736,599987499
2737,599987503
2738,599987503
2739,599987503
2740,599987503
2741,599987503
2742,599987503
2743,19846979
2744,720665836
2745,599987487
2746,599987487
2747,599987487
2748,599987487
2749,546738393
2750,546738393
2751,29260552
2752,29260552
2753,29260552
2754,29260552
2755,235673099
2756,235673099
2757,92456110
2758,92456110
2759,49857528
2760,49857528
2761,185687775
2762,185687775
2763,220579880
2764,220579880
2765,26257685
2766,26257685
2767,60048439
2768,124591369
2769,731987969
2770,186071618
2771,186071618
2772,60048438
2773,156924155
2774,217138566
2775,109599480
2776,441444866
2777,70606155
2778,70606155
2779,132889979
2780,132889979
2781,132889979
2782,132889979
2783,70606151
2784,70606151
2785,163313206
2786,163313206
2787,42404058
2788,42404058
2789,129151232
2790,129151232
2791,54106964
2792,547704902
2793,547704902
2794,26257685
2795,547704902
2796,547704902
2797,25437905
2798,25437905
2799,224643458
2800,224643458
2801,266005460
2802,266005460
2803,25916134
2804,25916134
2805,19803701
2806,19803701
2807,720920944
2808,24207680
2809,24207680
2810,330623980
2811,330623980
2812,29260567
2813,552232872
2814,552232873
2815,25022494
2816,829698591
2817,829698592
2818,691187362
2819,151104753
2820,151104753
2821,151104753
2822,151104753
2823,294888798
2824,151104753
2825,151104753
2826,202185243
2827,28804170
2828,28804170
2829,151104753
2830,305061305
2831,305061305
2832,29260567
2833,220237978
2834,720475830
2835,163751571
2836,776692016
2837,776692016
2838,80477415
2839,80477415
2840,80477438
2841,191153441
2842,191153441
2843,166843151
2844,171035740
2845,171035740
2846,171035740
2847,171035740
2848,286346213
2849,286346213
2850,171035740
2851,171035740
2852,224025495
2853,224025495
2854,224025495
2855,224025495
2856,171035740
2857,171035740
2858,286346216
2859,286346216
2860,224025498
2861,224025498
2862,286346214
2863,286346216
2864,224025495
2865,224025495
2866,286346214
2867,286346214
2868,286346214
2869,286346214
2870,224025495
2871,224025495
2872,286346214
2873,286346214
2874,286346214
2875,286346214
2876,132889979
2877,544616476
2878,544616476
2879,80477438
2880,80477438
2881,80477438
2882,80477438
2883,80477438
2884,80477438
2885,80477438
2886,80477438
2887,26295868
2888,26295868
2889,80477438
2890,656118767
2891,26037505
2892,163501390
2893,163501390
2894,38318140
2895,38318140
2896,19801699
2897,19801699
2898,27128284
2899,27128284
2900,512767759
2901,40719368
2902,40719368
2903,828936895
2904,828936895
2905,42403908
2906,42403908
2907,132654510
2908,132654510
2909,299529051
2910,299529051
2911,26037507
2912,148469629
2913,690233484
2914,690233484
2915,690233484
2916,690233484
2917,794061230
2918,794061230
2919,794061230
2920,794061230
2921,794061232
2922,794061232
2923,794061232
2924,794061232
2925,794061232
2926,794061232
2927,690233477
2928,694138605
2929,794061234
2930,694138605
2931,794061232
2932,235886575
2933,118204357
2934,118204357
2935,83174692
2936,125871027
2937,125871015
2938,125871033
2939,722269689
2940,736908638
2941,722269703
2942,736908641
2943,24217568
2944,24217568
2945,239521499
2946,239521499
2947,240363022
2948,30599506
2949,30599506
2950,163751573
2951,163751573
2952,344668970
2953,344668970
2954,344668970
2955,675122632
2956,837325985
2957,255614248
2958,639453689
2959,502049380
2960,502049380
2961,502049380
2962,502049380
2963,224248809
2964,718712229
2965,718712229
2966,718712229
2967,751044387
2968,29259871
2969,718712231
2970,29259871
2971,29259871
2972,807536049
2973,807536050
2974,373437493
2975,292682449
2976,373437492
2977,24525610
2978,220237977
2979,120285327
2980,120285327
2981,163751573
2982,163751573
2983,24207684
2984,93167155
2985,24857833
2986,456151898
2987,456151899
2988,24804828
2989,651187864
2990,651187864
2991,455478050
2992,166874857
2993,166874857
2994,24822905
2995,28804398
2996,28804398
2997,24232715
2998,19845346
2999,216570789
3000,260940154
3001,145035092
3002,24365261
3003,24365261
3004,47461642
3005,47461642
3006,28804186
3007,31766953
3008,166874857
3009,166874857
3010,85105736
3011,162790322
3012,157868830
3013,221092538
3014,131451258
3015,163751573
3016,776692016
3017,776692016
3018,29217343
3019,216943997
3020,22690772
3021,156896516
3022,221092538
3023,156896516
3024,31766953
3025,156896527
3026,156896527
3027,401285425
3028,401285425
3029,24949384
3030,260889181
3031,260889181
3032,26257698
3033,322974636
3034,322974636
3035,26257698
3036,26257698
3037,26257698
3038,551133654
3039,551133654
3040,163751561
3041,741856062
3042,741856062
3043,22690772
3044,150953335
3045,831723593
3046,156896527
3047,156896527
3048,156896527
3049,156896527
3050,156896527
3051,260889181
3052,260889181
3053,46583530
3054,46583530
3055,83675715
3056,562883673
3057,83675716
3058,562883673
3059,369346124
3060,369346124
3061,369346124
3062,369346124
3063,156896527
3064,156896527
3065,369346124
3066,369346124
3067,156896527
3068,156896527
3069,251623618
3070,156896527
3071,156896527
3072,741856062
3073,240393197
3074,240393196
3075,119685128
3076,240393199
3077,156896527
3078,156896527
3079,153920527
3080,153920527
3081,29564228
3082,29564228
3083,169142374
3084,240393198
3085,654054565
3086,169142374
3087,169142374
3088,456151541
3089,235891140
3090,40872876
3091,40872876
3092,654054565
3093,575048269
3094,575048269
3095,29564228
3096,29564228
3097,295418695
3098,295418695
3099,264278013
3100,24198201
3101,575048269
3102,24200742
3103,177842511
3104,240393200
3105,24200742
3106,24232332
3107,177842511
3108,177842511
3109,296625833
3110,296625833
3111,28289238
3112,444555774
3113,444555774
3114,26302951
3115,81576144
3116,30326777
3117,30326777
3118,396964396
3119,396964396
3120,277424360
3121,719549688
3122,719549688
3123,713092110
3124,713092110
3125,297024539
3126,297024539
3127,296986362
3128,296986362
3129,296986362
3130,296986362
3131,120285327
3132,120285327
3133,163751561
3134,827911322
3135,827911526
3136,376694602
3137,277424367
3138,178067341
3139,178067341
3140,24821352
3141,24821352
3142,24345907
3143,24345907
3144,43928387
3145,43928387
3146,751732890
3147,24193276
3148,79364928
3149,79364928
3150,277424367
3151,159860649
3152,345738514
3153,345738514
3154,172920757
3155,172920757
